2022-09-18 08:24:34,524 INFO  Logger.cs: 70 - 
2022-09-18 08:57:29,573 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 003_CHUANGANQI.stp-4
2022-09-18 08:57:29,573 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 003_CHUANGANQI.stp-4
2022-09-18 08:57:29,574 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 003_CHUANGANQI.stp-1
2022-09-18 08:57:29,574 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 003_CHUANGANQI.stp-1
2022-09-18 08:57:29,575 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 003_CHUANGANQI.stp-1
2022-09-18 08:57:29,575 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 0_LEIDA_YDLIDARX2_12.stp-1
2022-09-18 08:57:29,575 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 0_LEIDA_YDLIDARX2_12.stp-1
2022-09-18 08:57:29,576 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 0_LEIDA_YDLIDARX2_12.stp-1
2022-09-18 08:57:29,576 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 005_LUNZI.stp-1
2022-09-18 08:57:29,576 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 005_LUNZI.stp-1
2022-09-18 08:57:29,577 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 005_LUNZI.stp-1
2022-09-18 08:57:29,577 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 005_LUNZI.stp-2
2022-09-18 08:57:29,578 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 005_LUNZI.stp-2
2022-09-18 08:57:29,578 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 005_LUNZI.stp-2
2022-09-18 08:57:29,578 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 002_CHONGDIANKKUAI.stp-1
2022-09-18 08:57:29,579 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 002_CHONGDIANKKUAI.stp-1
2022-09-18 08:57:29,580 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 002_CHONGDIANKKUAI.stp-1
2022-09-18 08:57:29,580 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 005_LUNZI.stp-3
2022-09-18 08:57:29,581 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 005_LUNZI.stp-3
2022-09-18 08:57:29,582 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 005_LUNZI.stp-3
2022-09-18 08:57:29,582 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 0_ZIDONGCHONGDIANSHEXIANGTOU_9.stp-1
2022-09-18 08:57:29,583 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 0_ZIDONGCHONGDIANSHEXIANGTOU_9.stp-1
2022-09-18 08:57:29,583 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 0_ZIDONGCHONGDIANSHEXIANGTOU_9.stp-1
2022-09-18 08:57:29,584 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 0_XIANGJI_9.stp-1
2022-09-18 08:57:29,584 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 0_XIANGJI_9.stp-1
2022-09-18 08:57:29,585 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 0_XIANGJI_9.stp-1
2022-09-18 08:57:29,585 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 003_CHUANGANQI.stp-3
2022-09-18 08:57:29,586 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 003_CHUANGANQI.stp-3
2022-09-18 08:57:29,587 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 003_CHUANGANQI.stp-3
2022-09-18 08:57:29,587 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 004_WAIKE.stp-1
2022-09-18 08:57:29,587 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 004_WAIKE.stp-1
2022-09-18 08:57:29,588 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 004_WAIKE.stp-1
2022-09-18 08:57:29,588 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 001_SHANGBU.stp-1
2022-09-18 08:57:29,588 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 001_SHANGBU.stp-1
2022-09-18 08:57:29,588 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 001_SHANGBU.stp-1
2022-09-18 08:57:29,589 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 0_LEIDA_YDLIDARX2_12.stp-2
2022-09-18 08:57:29,589 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 0_LEIDA_YDLIDARX2_12.stp-2
2022-09-18 08:57:29,589 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 0_LEIDA_YDLIDARX2_12.stp-2
2022-09-18 08:57:30,295 INFO  SwAddin.cs: 339 - Loading config tree
2022-09-18 08:57:30,304 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-09-18 08:57:30,310 INFO  SwAddin.cs: 344 - Showing property manager
2022-09-18 08:57:48,358 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 08:58:29,889 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 08:58:30,725 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 08:58:36,392 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 08:59:31,973 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 08:59:36,779 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 08:59:39,318 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:00:46,362 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:00:49,788 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:01:05,835 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:01:12,164 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:01:23,615 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:01:28,648 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:02:08,671 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:02:10,870 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:02:12,843 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:02:57,811 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:03:01,190 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:03:03,493 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:04:07,660 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:04:11,904 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:04:13,841 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:05:08,014 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:05:10,359 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:05:12,479 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:06:47,109 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:06:49,230 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:06:50,957 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:07:37,656 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:07:40,090 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:07:44,328 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:08:50,021 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:08:52,607 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:09:10,920 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:09:49,602 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:09:53,982 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:09:55,553 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:10:38,734 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:10:40,809 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:10:42,717 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:11:07,995 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:11:25,505 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:11:26,616 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:11:27,472 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:12:08,884 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:12:49,408 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:12:56,494 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:12:58,324 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:13:27,308 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:13:29,198 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:13:30,815 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-18 09:13:39,265 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-09-18 09:13:40,175 INFO  ExportHelperExtension.cs: 347 - Creating joint charge_link
2022-09-18 09:13:40,185 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-09-18 09:13:40,186 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-09-18 09:13:40,186 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2022-09-18 09:13:40,858 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-09-18 09:13:40,858 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-09-18 09:13:40,859 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-09-18 09:13:40,859 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-09-18 09:13:41,254 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child charge_link failed
2022-09-18 09:13:41,276 INFO  ExportHelperExtension.cs: 347 - Creating joint left_wheel_link
2022-09-18 09:13:41,276 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-09-18 09:13:41,277 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-09-18 09:13:41,277 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2022-09-18 09:13:41,725 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-09-18 09:13:41,725 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-09-18 09:13:41,726 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-09-18 09:13:41,726 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-09-18 09:13:41,732 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child left_wheel_link failed
2022-09-18 09:13:41,814 INFO  ExportHelperExtension.cs: 347 - Creating joint right_wheel_link
2022-09-18 09:13:41,814 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-09-18 09:13:41,815 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-09-18 09:13:41,815 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2022-09-18 09:13:42,236 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-09-18 09:13:42,237 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-09-18 09:13:42,237 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-09-18 09:13:42,237 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-09-18 09:13:42,240 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child right_wheel_link failed
2022-09-18 09:13:42,312 INFO  ExportHelperExtension.cs: 347 - Creating joint rear_wheel_link
2022-09-18 09:13:42,312 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-09-18 09:13:42,313 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-09-18 09:13:42,313 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
